pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,pizza_size
821,359,green_garden_m,1,6/1/2015,18:33:08,16,M
822,359,thai_ckn_l,1,6/1/2015,18:33:08,"20,75",L
823,360,bbq_ckn_l,1,6/1/2015,18:50:38,"20,75",L
824,360,green_garden_s,1,6/1/2015,18:50:38,12,S
825,360,hawaiian_s,1,6/1/2015,18:50:38,"10,5",S
826,361,big_meat_s,2,6/1/2015,19:12:38,12,S
827,361,ital_cpcllo_s,1,6/1/2015,19:12:38,12,S
828,362,bbq_ckn_m,1,6/1/2015,19:13:36,"16,75",M
829,362,mexicana_l,1,6/1/2015,19:13:36,"20,25",L
830,363,mediterraneo_l,1,6/1/2015,19:20:31,"20,25",L
831,363,mexicana_l,1,6/1/2015,19:20:31,"20,25",L
832,364,ital_supr_m,1,6/1/2015,19:27:24,"16,5",M
833,364,the_greek_xl,1,6/1/2015,19:27:24,"25,5",XL
834,365,four_cheese_m,1,6/1/2015,19:37:26,"14,75",M
835,365,mediterraneo_l,1,6/1/2015,19:37:26,"20,25",L
836,365,pepperoni_m,1,6/1/2015,19:37:26,"12,5",M
837,366,ital_cpcllo_l,1,6/1/2015,20:04:20,"20,5",L
838,367,hawaiian_l,1,6/1/2015,20:05:12,"16,5",L
839,367,spinach_fet_m,1,6/1/2015,20:05:12,16,M
840,368,spin_pesto_m,1,6/1/2015,20:28:16,"16,5",M
841,368,thai_ckn_l,1,6/1/2015,20:28:16,"20,75",L
842,369,spinach_fet_m,1,6/1/2015,20:30:06,16,M
843,370,four_cheese_l,1,6/1/2015,21:02:30,"17,95",L
844,370,hawaiian_s,1,6/1/2015,21:02:30,"10,5",S
845,371,pepperoni_m,1,6/1/2015,21:15:20,"12,5",M
846,372,spinach_fet_s,1,6/1/2015,22:26:59,12,S
847,373,ckn_pesto_s,1,7/1/2015,11:45:18,"12,75",S
848,373,classic_dlx_m,1,7/1/2015,11:45:18,16,M
849,373,sicilian_l,1,7/1/2015,11:45:18,"20,25",L
850,374,big_meat_s,1,7/1/2015,11:55:59,12,S
851,374,ckn_alfredo_m,1,7/1/2015,11:55:59,"16,75",M
852,374,peppr_salami_s,1,7/1/2015,11:55:59,"12,5",S
853,375,mexicana_m,1,7/1/2015,11:58:36,16,M
854,376,the_greek_xl,1,7/1/2015,12:01:17,"25,5",XL
855,376,veggie_veg_l,1,7/1/2015,12:01:17,"20,25",L
856,377,hawaiian_m,1,7/1/2015,12:03:18,"13,25",M
857,377,thai_ckn_l,1,7/1/2015,12:03:18,"20,75",L
858,378,ital_veggie_s,1,7/1/2015,12:19:37,"12,75",S
859,379,thai_ckn_l,1,7/1/2015,12:25:37,"20,75",L
860,380,calabrese_m,1,7/1/2015,12:32:10,"16,25",M
861,380,cali_ckn_m,1,7/1/2015,12:32:10,"16,75",M
862,381,southw_ckn_m,1,7/1/2015,12:33:06,"16,75",M
863,382,thai_ckn_s,1,7/1/2015,12:33:07,"12,75",S
864,382,veggie_veg_m,1,7/1/2015,12:33:07,16,M
865,383,spicy_ital_m,1,7/1/2015,12:43:59,"16,5",M
866,384,hawaiian_s,1,7/1/2015,12:51:46,"10,5",S
867,384,ital_cpcllo_m,1,7/1/2015,12:51:46,16,M
868,384,mediterraneo_m,1,7/1/2015,12:51:46,16,M
869,384,the_greek_s,1,7/1/2015,12:51:46,12,S
870,385,veggie_veg_l,1,7/1/2015,12:54:19,"20,25",L
871,386,ital_veggie_s,1,7/1/2015,12:58:16,"12,75",S
872,386,soppressata_m,1,7/1/2015,12:58:16,"16,5",M
873,386,thai_ckn_m,1,7/1/2015,12:58:16,"16,75",M
874,387,bbq_ckn_s,1,7/1/2015,13:03:14,"12,75",S
875,387,big_meat_s,1,7/1/2015,13:03:14,12,S
876,387,ckn_pesto_m,1,7/1/2015,13:03:14,"16,75",M
877,387,five_cheese_l,1,7/1/2015,13:03:14,"18,5",L
878,387,pepperoni_s,1,7/1/2015,13:03:14,"9,75",S
879,387,spicy_ital_l,1,7/1/2015,13:03:14,"20,75",L
880,387,spinach_fet_s,1,7/1/2015,13:03:14,12,S
881,388,bbq_ckn_s,1,7/1/2015,13:04:56,"12,75",S
882,388,ckn_alfredo_m,1,7/1/2015,13:04:56,"16,75",M
883,388,mediterraneo_m,1,7/1/2015,13:04:56,16,M
884,388,veggie_veg_s,1,7/1/2015,13:04:56,12,S
885,389,spin_pesto_l,1,7/1/2015,13:10:17,"20,75",L
886,390,pep_msh_pep_l,1,7/1/2015,13:15:32,"17,5",L
887,391,the_greek_m,1,7/1/2015,13:25:31,16,M
888,392,big_meat_s,1,7/1/2015,13:36:47,12,S
889,392,calabrese_s,1,7/1/2015,13:36:47,"12,25",S
890,392,cali_ckn_l,1,7/1/2015,13:36:47,"20,75",L
891,392,pepperoni_s,2,7/1/2015,13:36:47,"9,75",S
892,392,prsc_argla_l,1,7/1/2015,13:36:47,"20,75",L
893,392,sicilian_l,1,7/1/2015,13:36:47,"20,25",L
894,392,soppressata_l,1,7/1/2015,13:36:47,"20,75",L
895,392,spicy_ital_l,1,7/1/2015,13:36:47,"20,75",L
896,393,green_garden_s,1,7/1/2015,13:48:31,12,S
897,393,hawaiian_l,1,7/1/2015,13:48:31,"16,5",L
898,394,big_meat_s,1,7/1/2015,14:02:18,12,S
899,394,ckn_pesto_s,1,7/1/2015,14:02:18,"12,75",S
900,394,hawaiian_l,1,7/1/2015,14:02:18,"16,5",L
901,394,hawaiian_s,1,7/1/2015,14:02:18,"10,5",S
902,394,pep_msh_pep_l,1,7/1/2015,14:02:18,"17,5",L
903,394,pepperoni_m,3,7/1/2015,14:02:18,"12,5",M
904,394,pepperoni_s,1,7/1/2015,14:02:18,"9,75",S
905,394,sicilian_l,1,7/1/2015,14:02:18,"20,25",L
906,394,spicy_ital_l,1,7/1/2015,14:02:18,"20,75",L
907,394,spin_pesto_s,1,7/1/2015,14:02:18,"12,5",S
908,394,thai_ckn_l,1,7/1/2015,14:02:18,"20,75",L
909,394,veggie_veg_s,1,7/1/2015,14:02:18,12,S
910,395,napolitana_m,1,7/1/2015,14:11:08,16,M
911,396,spinach_fet_s,1,7/1/2015,14:12:21,12,S
912,397,five_cheese_l,2,7/1/2015,14:31:10,"18,5",L
913,397,hawaiian_l,1,7/1/2015,14:31:10,"16,5",L
914,397,pepperoni_m,1,7/1/2015,14:31:10,"12,5",M
915,398,pepperoni_s,1,7/1/2015,14:56:26,"9,75",S
916,399,bbq_ckn_m,1,7/1/2015,15:47:49,"16,75",M
917,399,cali_ckn_l,1,7/1/2015,15:47:49,"20,75",L
918,399,four_cheese_m,1,7/1/2015,15:47:49,"14,75",M
919,399,the_greek_m,1,7/1/2015,15:47:49,16,M
920,400,pepperoni_m,1,7/1/2015,16:03:07,"12,5",M
921,400,thai_ckn_l,1,7/1/2015,16:03:07,"20,75",L
922,401,veggie_veg_m,1,7/1/2015,16:08:35,16,M
923,402,four_cheese_l,1,7/1/2015,16:24:46,"17,95",L
924,402,ital_supr_m,1,7/1/2015,16:24:46,"16,5",M
925,403,bbq_ckn_s,1,7/1/2015,16:26:10,"12,75",S
926,403,classic_dlx_l,1,7/1/2015,16:26:10,"20,5",L
927,403,prsc_argla_s,1,7/1/2015,16:26:10,"12,5",S
928,404,ckn_pesto_l,1,7/1/2015,16:39:27,"20,75",L
929,405,sicilian_l,1,7/1/2015,16:44:16,"20,25",L
930,406,ckn_alfredo_m,1,7/1/2015,16:50:49,"16,75",M
931,406,classic_dlx_m,1,7/1/2015,16:50:49,16,M
932,406,ital_veggie_s,1,7/1/2015,16:50:49,"12,75",S
933,407,cali_ckn_m,1,7/1/2015,16:56:42,"16,75",M
934,407,classic_dlx_l,1,7/1/2015,16:56:42,"20,5",L
935,407,pepperoni_m,1,7/1/2015,16:56:42,"12,5",M
936,408,brie_carre_s,1,7/1/2015,17:09:09,"23,65",S
937,408,peppr_salami_m,1,7/1/2015,17:09:09,"16,5",M
938,409,pepperoni_l,1,7/1/2015,17:15:04,"15,25",L
939,410,big_meat_s,2,7/1/2015,17:33:49,12,S
940,410,mediterraneo_m,1,7/1/2015,17:33:49,16,M
941,410,the_greek_xl,1,7/1/2015,17:33:49,"25,5",XL
942,411,ital_supr_m,1,7/1/2015,17:58:09,"16,5",M
943,411,southw_ckn_l,1,7/1/2015,17:58:09,"20,75",L
944,412,brie_carre_s,1,7/1/2015,18:07:46,"23,65",S
945,412,spinach_supr_m,1,7/1/2015,18:07:46,"16,5",M
946,413,the_greek_s,1,7/1/2015,18:11:32,12,S
947,414,classic_dlx_s,1,7/1/2015,18:13:22,12,S
948,414,five_cheese_l,1,7/1/2015,18:13:22,"18,5",L
949,414,ital_supr_m,1,7/1/2015,18:13:22,"16,5",M
950,415,cali_ckn_s,1,7/1/2015,18:16:23,"12,75",S
951,416,spinach_fet_l,1,7/1/2015,18:17:42,"20,25",L
952,417,pepperoni_s,1,7/1/2015,18:24:40,"9,75",S
953,418,ckn_pesto_m,1,7/1/2015,18:40:11,"16,75",M
954,418,sicilian_m,1,7/1/2015,18:40:11,"16,25",M
955,419,bbq_ckn_l,1,7/1/2015,19:02:31,"20,75",L
956,419,hawaiian_l,1,7/1/2015,19:02:31,"16,5",L
957,419,ital_veggie_m,1,7/1/2015,19:02:31,"16,75",M
958,419,veggie_veg_s,1,7/1/2015,19:02:31,12,S
959,420,five_cheese_l,1,7/1/2015,19:04:40,"18,5",L
960,420,pep_msh_pep_s,1,7/1/2015,19:04:40,11,S
961,421,bbq_ckn_l,1,7/1/2015,19:21:58,"20,75",L
962,421,calabrese_l,1,7/1/2015,19:21:58,"20,25",L
963,421,ckn_pesto_s,1,7/1/2015,19:21:58,"12,75",S
964,422,four_cheese_l,1,7/1/2015,19:30:25,"17,95",L
965,422,ital_supr_m,1,7/1/2015,19:30:25,"16,5",M
966,422,spinach_fet_m,1,7/1/2015,19:30:25,16,M
967,423,ital_supr_l,1,7/1/2015,19:45:07,"20,75",L
968,423,sicilian_s,1,7/1/2015,19:45:07,"12,25",S
969,424,pepperoni_m,1,7/1/2015,20:01:28,"12,5",M
970,425,soppressata_m,1,7/1/2015,20:21:19,"16,5",M
971,426,classic_dlx_m,1,7/1/2015,20:25:45,16,M
972,426,sicilian_s,1,7/1/2015,20:25:45,"12,25",S
973,426,soppressata_m,1,7/1/2015,20:25:45,"16,5",M
974,427,spinach_fet_l,1,7/1/2015,21:49:00,"20,25",L
975,428,calabrese_l,1,7/1/2015,22:05:00,"20,25",L
976,428,ital_cpcllo_s,1,7/1/2015,22:05:00,12,S
977,429,spicy_ital_m,1,7/1/2015,22:16:53,"16,5",M
978,430,green_garden_m,1,7/1/2015,22:46:13,16,M
979,430,sicilian_s,1,7/1/2015,22:46:13,"12,25",S
980,431,big_meat_s,1,8/1/2015,11:17:13,12,S
981,431,ckn_alfredo_s,1,8/1/2015,11:17:13,"12,75",S
982,431,four_cheese_l,1,8/1/2015,11:17:13,"17,95",L
983,431,hawaiian_l,1,8/1/2015,11:17:13,"16,5",L
984,432,ital_cpcllo_s,1,8/1/2015,11:39:07,12,S
985,432,thai_ckn_l,1,8/1/2015,11:39:07,"20,75",L
986,432,veggie_veg_s,1,8/1/2015,11:39:07,12,S
987,433,spicy_ital_l,1,8/1/2015,11:49:50,"20,75",L
988,434,napolitana_m,1,8/1/2015,11:54:14,16,M
989,434,spicy_ital_l,1,8/1/2015,11:54:14,"20,75",L
990,434,veggie_veg_l,1,8/1/2015,11:54:14,"20,25",L
991,435,classic_dlx_m,1,8/1/2015,12:06:09,16,M
992,435,pep_msh_pep_m,1,8/1/2015,12:06:09,"14,5",M
993,435,spinach_supr_s,1,8/1/2015,12:06:09,"12,5",S
994,436,classic_dlx_l,1,8/1/2015,12:07:21,"20,5",L
995,436,ital_supr_m,1,8/1/2015,12:07:21,"16,5",M
996,436,pep_msh_pep_s,1,8/1/2015,12:07:21,11,S
997,436,peppr_salami_s,1,8/1/2015,12:07:21,"12,5",S
998,437,bbq_ckn_m,1,8/1/2015,12:07:54,"16,75",M
999,438,veggie_veg_m,1,8/1/2015,12:08:38,16,M
1000,439,ckn_alfredo_m,1,8/1/2015,12:13:08,"16,75",M
1001,439,pepperoni_m,1,8/1/2015,12:13:08,"12,5",M
1002,439,the_greek_s,1,8/1/2015,12:13:08,12,S
1003,440,calabrese_m,1,8/1/2015,12:16:34,"16,25",M
1004,440,ckn_alfredo_m,1,8/1/2015,12:16:34,"16,75",M
1005,440,five_cheese_l,1,8/1/2015,12:16:34,"18,5",L
1006,440,four_cheese_l,1,8/1/2015,12:16:34,"17,95",L
1007,440,four_cheese_m,1,8/1/2015,12:16:34,"14,75",M
1008,440,green_garden_l,1,8/1/2015,12:16:34,"20,25",L
1009,440,green_garden_m,1,8/1/2015,12:16:34,16,M
1010,440,hawaiian_l,1,8/1/2015,12:16:34,"16,5",L
1011,440,ital_veggie_l,1,8/1/2015,12:16:34,21,L
1012,440,pepperoni_l,1,8/1/2015,12:16:34,"15,25",L
1013,440,spicy_ital_l,1,8/1/2015,12:16:34,"20,75",L
1014,440,spinach_fet_s,1,8/1/2015,12:16:34,12,S
1015,440,thai_ckn_l,1,8/1/2015,12:16:34,"20,75",L
1016,440,veggie_veg_m,1,8/1/2015,12:16:34,16,M
1017,441,spicy_ital_l,1,8/1/2015,12:16:58,"20,75",L
1018,441,thai_ckn_l,1,8/1/2015,12:16:58,"20,75",L
1019,442,peppr_salami_l,1,8/1/2015,12:28:49,"20,75",L
1020,443,big_meat_s,1,8/1/2015,12:34:20,12,S
1021,443,cali_ckn_m,2,8/1/2015,12:34:20,"16,75",M
1022,443,four_cheese_l,1,8/1/2015,12:34:20,"17,95",L
1023,443,ital_cpcllo_m,1,8/1/2015,12:34:20,16,M
1024,443,ital_veggie_m,1,8/1/2015,12:34:20,"16,75",M
1025,443,mexicana_l,1,8/1/2015,12:34:20,"20,25",L
1026,443,pepperoni_l,1,8/1/2015,12:34:20,"15,25",L
1027,443,sicilian_l,1,8/1/2015,12:34:20,"20,25",L
1028,443,sicilian_m,1,8/1/2015,12:34:20,"16,25",M
1029,443,southw_ckn_m,1,8/1/2015,12:34:20,"16,75",M
1030,443,spicy_ital_l,1,8/1/2015,12:34:20,"20,75",L
1031,443,spicy_ital_s,1,8/1/2015,12:34:20,"12,5",S
1032,443,spinach_supr_m,1,8/1/2015,12:34:20,"16,5",M
1033,443,thai_ckn_m,1,8/1/2015,12:34:20,"16,75",M
1034,444,four_cheese_m,1,8/1/2015,12:40:05,"14,75",M
1035,445,hawaiian_l,1,8/1/2015,12:57:39,"16,5",L
1036,446,big_meat_s,1,8/1/2015,12:58:01,12,S
1037,446,ital_veggie_m,1,8/1/2015,12:58:01,"16,75",M
1038,446,sicilian_l,1,8/1/2015,12:58:01,"20,25",L
1039,447,five_cheese_l,1,8/1/2015,13:02:00,"18,5",L
1040,448,hawaiian_s,1,8/1/2015,13:03:34,"10,5",S
1041,448,pep_msh_pep_m,1,8/1/2015,13:03:34,"14,5",M
1042,448,sicilian_m,1,8/1/2015,13:03:34,"16,25",M
1043,449,thai_ckn_l,1,8/1/2015,13:04:15,"20,75",L
1044,450,big_meat_s,1,8/1/2015,13:07:53,12,S
1045,451,five_cheese_l,1,8/1/2015,13:19:06,"18,5",L
1046,451,ital_cpcllo_m,1,8/1/2015,13:19:06,16,M
1047,451,southw_ckn_l,1,8/1/2015,13:19:06,"20,75",L
1048,452,bbq_ckn_m,1,8/1/2015,13:24:11,"16,75",M
1049,452,big_meat_s,1,8/1/2015,13:24:11,12,S
1050,452,sicilian_m,1,8/1/2015,13:24:11,"16,25",M
1051,453,cali_ckn_s,1,8/1/2015,13:27:14,"12,75",S
1052,453,four_cheese_l,1,8/1/2015,13:27:14,"17,95",L
1053,453,sicilian_m,1,8/1/2015,13:27:14,"16,25",M
1054,453,thai_ckn_l,1,8/1/2015,13:27:14,"20,75",L
1055,454,spicy_ital_m,1,8/1/2015,13:31:40,"16,5",M
1056,455,ital_supr_l,1,8/1/2015,13:39:14,"20,75",L
1057,456,spinach_fet_l,1,8/1/2015,13:47:53,"20,25",L
1058,457,cali_ckn_l,1,8/1/2015,13:59:04,"20,75",L
1059,457,ckn_alfredo_m,1,8/1/2015,13:59:04,"16,75",M
1060,457,classic_dlx_m,1,8/1/2015,13:59:04,16,M
1061,458,prsc_argla_m,1,8/1/2015,14:00:05,"16,5",M
1062,458,spinach_supr_m,1,8/1/2015,14:00:05,"16,5",M
1063,458,the_greek_s,1,8/1/2015,14:00:05,12,S
1064,459,spicy_ital_l,1,8/1/2015,14:14:02,"20,75",L
1065,460,green_garden_s,1,8/1/2015,14:19:58,12,S
1066,460,ital_supr_m,1,8/1/2015,14:19:58,"16,5",M
1067,461,cali_ckn_m,1,8/1/2015,14:21:19,"16,75",M
1068,461,hawaiian_s,1,8/1/2015,14:21:19,"10,5",S
1069,462,spinach_fet_s,1,8/1/2015,14:38:41,12,S
1070,463,bbq_ckn_l,1,8/1/2015,14:40:28,"20,75",L
1071,463,prsc_argla_m,1,8/1/2015,14:40:28,"16,5",M
1072,464,bbq_ckn_l,1,8/1/2015,14:49:01,"20,75",L
1073,464,calabrese_m,1,8/1/2015,14:49:01,"16,25",M
1074,465,napolitana_s,1,8/1/2015,14:55:23,12,S
1075,466,spinach_fet_l,1,8/1/2015,15:30:10,"20,25",L
1076,466,the_greek_xl,1,8/1/2015,15:30:10,"25,5",XL
1077,467,prsc_argla_s,1,8/1/2015,15:33:13,"12,5",S
1078,468,four_cheese_l,1,8/1/2015,15:36:12,"17,95",L
1079,468,pepperoni_l,1,8/1/2015,15:36:12,"15,25",L
1080,469,bbq_ckn_m,1,8/1/2015,15:37:18,"16,75",M
1081,469,sicilian_s,1,8/1/2015,15:37:18,"12,25",S
1082,470,veggie_veg_s,1,8/1/2015,15:49:13,12,S
1083,471,ital_veggie_s,1,8/1/2015,16:20:26,"12,75",S
1084,472,ital_veggie_l,1,8/1/2015,16:29:50,21,L
1085,472,ital_veggie_m,1,8/1/2015,16:29:50,"16,75",M
1086,473,hawaiian_l,1,8/1/2015,16:41:27,"16,5",L
1087,473,prsc_argla_m,1,8/1/2015,16:41:27,"16,5",M
1088,473,southw_ckn_m,1,8/1/2015,16:41:27,"16,75",M
1089,474,green_garden_s,1,8/1/2015,16:47:48,12,S
1090,474,pepperoni_s,1,8/1/2015,16:47:48,"9,75",S
1091,475,big_meat_s,1,8/1/2015,17:15:17,12,S
1092,475,thai_ckn_l,1,8/1/2015,17:15:17,"20,75",L
1093,476,pepperoni_m,1,8/1/2015,17:27:56,"12,5",M
1094,476,prsc_argla_l,1,8/1/2015,17:27:56,"20,75",L
1095,476,veggie_veg_m,1,8/1/2015,17:27:56,16,M
1096,477,green_garden_m,1,8/1/2015,17:30:04,16,M
1097,477,mexicana_m,1,8/1/2015,17:30:04,16,M
1098,478,calabrese_m,1,8/1/2015,17:35:56,"16,25",M
1099,478,ckn_alfredo_m,1,8/1/2015,17:35:56,"16,75",M
1100,479,five_cheese_l,1,8/1/2015,17:37:03,"18,5",L
1101,479,ital_cpcllo_l,2,8/1/2015,17:37:03,"20,5",L
1102,480,pepperoni_m,1,8/1/2015,17:41:31,"12,5",M
1103,481,pepperoni_s,1,8/1/2015,17:41:37,"9,75",S
1104,481,spinach_fet_s,1,8/1/2015,17:41:37,12,S
1105,482,green_garden_l,1,8/1/2015,17:52:42,"20,25",L
1106,482,ital_supr_m,1,8/1/2015,17:52:42,"16,5",M
1107,482,spicy_ital_s,1,8/1/2015,17:52:42,"12,5",S
1108,483,bbq_ckn_l,1,8/1/2015,17:54:05,"20,75",L
1109,483,napolitana_s,1,8/1/2015,17:54:05,12,S
1110,483,pep_msh_pep_s,1,8/1/2015,17:54:05,11,S
1111,483,spicy_ital_m,1,8/1/2015,17:54:05,"16,5",M
1112,484,four_cheese_l,1,8/1/2015,18:02:54,"17,95",L
1113,484,mexicana_l,1,8/1/2015,18:02:54,"20,25",L
1114,485,cali_ckn_m,1,8/1/2015,18:07:31,"16,75",M
1115,486,spinach_supr_s,1,8/1/2015,18:15:08,"12,5",S
1116,487,hawaiian_s,1,8/1/2015,18:30:16,"10,5",S
1117,487,sicilian_l,1,8/1/2015,18:30:16,"20,25",L
1118,487,spinach_fet_l,1,8/1/2015,18:30:16,"20,25",L
1119,488,veggie_veg_m,1,8/1/2015,18:46:02,16,M
1120,489,peppr_salami_l,1,8/1/2015,18:48:43,"20,75",L
1121,490,big_meat_s,1,8/1/2015,18:49:24,12,S
1122,490,classic_dlx_m,1,8/1/2015,18:49:24,16,M
1123,490,napolitana_m,1,8/1/2015,18:49:24,16,M
1124,491,napolitana_s,1,8/1/2015,19:01:12,12,S
1125,491,pepperoni_l,1,8/1/2015,19:01:12,"15,25",L
1126,491,peppr_salami_l,1,8/1/2015,19:01:12,"20,75",L
1127,491,prsc_argla_m,1,8/1/2015,19:01:12,"16,5",M
1128,492,ckn_pesto_l,1,8/1/2015,19:06:21,"20,75",L
1129,492,sicilian_m,1,8/1/2015,19:06:21,"16,25",M
1130,492,spinach_fet_m,1,8/1/2015,19:06:21,16,M
1131,493,ital_supr_l,1,8/1/2015,19:31:47,"20,75",L
1132,494,five_cheese_l,1,8/1/2015,19:38:40,"18,5",L
1133,494,four_cheese_l,1,8/1/2015,19:38:40,"17,95",L
1134,494,mexicana_l,1,8/1/2015,19:38:40,"20,25",L
1135,494,southw_ckn_l,1,8/1/2015,19:38:40,"20,75",L
1136,495,ital_supr_m,1,8/1/2015,19:42:52,"16,5",M
1137,495,sicilian_l,1,8/1/2015,19:42:52,"20,25",L
1138,496,hawaiian_l,1,8/1/2015,19:46:18,"16,5",L
1139,496,soppressata_s,1,8/1/2015,19:46:18,"12,5",S
1140,497,veggie_veg_s,1,8/1/2015,19:49:26,12,S
1141,498,ital_supr_m,1,8/1/2015,20:02:25,"16,5",M
1142,499,calabrese_s,1,8/1/2015,21:10:46,"12,25",S
1143,499,four_cheese_l,1,8/1/2015,21:10:46,"17,95",L
1144,499,mexicana_m,1,8/1/2015,21:10:46,16,M
1145,499,pep_msh_pep_m,1,8/1/2015,21:10:46,"14,5",M
1146,500,mediterraneo_m,1,8/1/2015,21:46:49,16,M
1147,501,cali_ckn_s,1,8/1/2015,21:51:31,"12,75",S
1148,501,hawaiian_s,1,8/1/2015,21:51:31,"10,5",S
1149,501,southw_ckn_l,1,8/1/2015,21:51:31,"20,75",L
1150,502,ital_veggie_m,1,8/1/2015,22:26:08,"16,75",M
1151,503,pepperoni_l,1,9/1/2015,11:16:21,"15,25",L
1152,503,sicilian_m,1,9/1/2015,11:16:21,"16,25",M
1153,504,the_greek_l,1,9/1/2015,11:48:18,"20,5",L
1154,505,pepperoni_m,1,9/1/2015,11:55:10,"12,5",M
1155,505,the_greek_xl,1,9/1/2015,11:55:10,"25,5",XL
1156,506,spinach_fet_m,1,9/1/2015,12:02:09,16,M
1157,507,ckn_pesto_s,1,9/1/2015,12:06:03,"12,75",S
1158,508,cali_ckn_m,1,9/1/2015,12:13:32,"16,75",M
1159,508,cali_ckn_s,1,9/1/2015,12:13:32,"12,75",S
1160,508,pepperoni_m,1,9/1/2015,12:13:32,"12,5",M
1161,509,spicy_ital_l,1,9/1/2015,12:13:58,"20,75",L
1162,510,classic_dlx_m,1,9/1/2015,12:15:03,16,M
1163,510,classic_dlx_s,1,9/1/2015,12:15:03,12,S
1164,510,ital_supr_l,1,9/1/2015,12:15:03,"20,75",L
1165,510,spicy_ital_l,1,9/1/2015,12:15:03,"20,75",L
1166,511,five_cheese_l,1,9/1/2015,12:18:21,"18,5",L
1167,512,ital_veggie_m,1,9/1/2015,12:19:24,"16,75",M
1168,513,four_cheese_l,1,9/1/2015,12:22:48,"17,95",L
1169,513,ital_veggie_m,1,9/1/2015,12:22:48,"16,75",M
1170,513,pepperoni_l,1,9/1/2015,12:22:48,"15,25",L
1171,513,thai_ckn_l,1,9/1/2015,12:22:48,"20,75",L
1172,514,classic_dlx_s,1,9/1/2015,12:26:47,12,S
1173,515,ckn_pesto_l,1,9/1/2015,13:07:37,"20,75",L
1174,515,mediterraneo_l,1,9/1/2015,13:07:37,"20,25",L
1175,516,napolitana_l,1,9/1/2015,13:09:09,"20,5",L
1176,516,veggie_veg_l,1,9/1/2015,13:09:09,"20,25",L
1177,517,mexicana_m,1,9/1/2015,13:09:11,16,M
1178,518,big_meat_s,1,9/1/2015,13:11:25,12,S
1179,518,prsc_argla_l,1,9/1/2015,13:11:25,"20,75",L
1180,518,sicilian_s,1,9/1/2015,13:11:25,"12,25",S
1181,519,prsc_argla_s,1,9/1/2015,13:15:20,"12,5",S
1182,520,spin_pesto_l,1,9/1/2015,13:22:33,"20,75",L
1183,521,thai_ckn_s,1,9/1/2015,13:43:07,"12,75",S
1184,522,bbq_ckn_s,1,9/1/2015,14:09:33,"12,75",S
1185,522,big_meat_s,1,9/1/2015,14:09:33,12,S
1186,522,classic_dlx_s,1,9/1/2015,14:09:33,12,S
1187,522,five_cheese_l,1,9/1/2015,14:09:33,"18,5",L
1188,522,four_cheese_l,2,9/1/2015,14:09:33,"17,95",L
1189,522,green_garden_s,1,9/1/2015,14:09:33,12,S
1190,522,ital_cpcllo_m,2,9/1/2015,14:09:33,16,M
1191,522,ital_veggie_l,1,9/1/2015,14:09:33,21,L
1192,522,sicilian_l,1,9/1/2015,14:09:33,"20,25",L
1193,522,the_greek_l,1,9/1/2015,14:09:33,"20,5",L
1194,522,the_greek_m,1,9/1/2015,14:09:33,16,M
1195,523,prsc_argla_m,1,9/1/2015,14:42:14,"16,5",M
1196,524,sicilian_s,1,9/1/2015,14:51:35,"12,25",S
1197,524,thai_ckn_m,1,9/1/2015,14:51:35,"16,75",M
1198,525,pepperoni_l,1,9/1/2015,15:08:46,"15,25",L
1199,526,cali_ckn_l,1,9/1/2015,15:10:13,"20,75",L
1200,526,five_cheese_l,1,9/1/2015,15:10:13,"18,5",L
1201,527,four_cheese_l,1,9/1/2015,15:23:37,"17,95",L
1202,527,southw_ckn_l,1,9/1/2015,15:23:37,"20,75",L
1203,528,ital_cpcllo_m,1,9/1/2015,15:27:21,16,M
1204,529,calabrese_m,1,9/1/2015,15:31:01,"16,25",M
1205,529,cali_ckn_m,2,9/1/2015,15:31:01,"16,75",M
1206,529,hawaiian_s,1,9/1/2015,15:31:01,"10,5",S
1207,530,classic_dlx_l,1,9/1/2015,15:43:01,"20,5",L
1208,530,ital_supr_m,1,9/1/2015,15:43:01,"16,5",M
1209,531,peppr_salami_m,2,9/1/2015,15:58:10,"16,5",M
1210,532,peppr_salami_l,1,9/1/2015,16:14:28,"20,75",L
1211,532,soppressata_s,1,9/1/2015,16:14:28,"12,5",S
1212,533,five_cheese_l,1,9/1/2015,16:28:43,"18,5",L
1213,533,spicy_ital_l,1,9/1/2015,16:28:43,"20,75",L
1214,533,the_greek_xl,1,9/1/2015,16:28:43,"25,5",XL
1215,534,prsc_argla_l,1,9/1/2015,16:43:32,"20,75",L
1216,534,southw_ckn_l,1,9/1/2015,16:43:32,"20,75",L
1217,535,classic_dlx_m,1,9/1/2015,17:08:47,16,M
1218,536,brie_carre_s,1,9/1/2015,17:18:50,"23,65",S
1219,536,peppr_salami_l,1,9/1/2015,17:18:50,"20,75",L
1220,537,classic_dlx_s,1,9/1/2015,17:23:52,12,S
1221,537,hawaiian_s,1,9/1/2015,17:23:52,"10,5",S
1222,537,ital_supr_l,1,9/1/2015,17:23:52,"20,75",L
1223,538,spinach_supr_l,1,9/1/2015,17:44:04,"20,75",L
1224,539,five_cheese_l,1,9/1/2015,17:51:34,"18,5",L
1225,539,ital_veggie_l,1,9/1/2015,17:51:34,21,L
1226,539,spinach_fet_m,1,9/1/2015,17:51:34,16,M
